sector,price,bedRoom,bathroom,balcony,floorNum,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,property_type_house,agePossession_New Property,agePossession_Old Property,agePossession_Relatively New,agePossession_Under Construction,luxury_score_Low,luxury_score_Medium
70.0,2.35,4,4,3,8.0,2843.6018957345973,0,1,0,0,0,0,False,False,False,False,False,False,True
89.0,1.5,3,3,3,5.0,1480.0,0,0,0,0,0,0,False,False,False,False,True,False,True
70.0,1.34,2,2,3,17.0,1148.8986784140968,0,0,0,0,0,1,False,True,False,False,False,False,True
110.0,3.4,4,5,3,3.0,2995.594713656388,0,1,0,1,0,0,False,False,False,True,False,False,True
69.0,1.8,3,3,3,14.0,2018.957345971564,0,0,0,0,0,0,False,False,False,False,True,True,False
92.0,1.1,4,3,2,12.0,1895.7345971563984,0,0,0,0,0,0,False,True,False,False,False,True,False
89.0,0.97,2,2,3,2.0,1103.0,0,0,0,0,0,0,False,True,False,False,False,True,False
63.0,3.25,3,3,3,4.0,2700.0,0,0,0,0,1,0,False,True,False,False,False,True,False
61.0,2.55,3,3,2,4.0,1630.0,0,0,0,0,1,0,False,True,False,False,False,True,False
92.0,0.61,3,2,2,6.0,1111.0132158590309,0,0,0,0,1,0,False,False,False,False,True,True,False
72.0,1.9,3,3,3,10.0,1975.0,0,0,0,0,0,0,False,False,False,True,False,True,False
48.0,0.75,2,2,0,1.0,1081.0,0,0,0,0,0,0,False,False,False,True,False,True,False
48.0,1.35,3,3,3,2.0,2606.6350710900474,0,1,0,0,0,0,False,True,False,False,False,False,True
69.0,1.65,3,3,2,1.0,1578.0,0,0,0,0,0,1,False,False,False,True,False,False,True
37.0,1.5,3,2,3,17.0,1339.2070484581498,0,0,0,0,0,0,False,False,False,True,False,True,False
72.0,1.9,3,3,3,10.0,1740.0881057268723,0,1,0,0,0,1,False,False,False,False,False,True,False
48.0,15.0,5,6,3,17.0,7938.388625592417,1,1,1,0,0,2,False,False,False,True,False,True,False
89.0,1.6,3,3,3,4.0,1541.8502202643172,0,0,0,0,0,0,False,True,False,False,False,True,False
111.0,3.9,4,5,3,6.0,3000.0,0,1,0,0,0,2,False,False,False,True,False,False,False
48.0,0.46,2,2,2,4.0,800.0,0,0,0,0,0,2,False,False,False,True,False,False,True
4.0,0.32,2,2,1,4.0,1125.5924170616115,0,0,0,0,0,1,False,False,False,True,False,True,False
48.0,0.42,2,2,1,18.0,693.6593850710901,0,0,0,0,0,0,False,False,False,True,False,True,False
63.0,7.8,4,4,0,6.0,3950.0,0,0,0,0,0,0,False,True,False,False,False,True,False
61.0,0.95,3,3,3,13.0,1895.7345971563984,0,0,0,0,0,0,False,False,True,False,False,True,False
48.0,3.45,4,4,3,2.0,3199.052132701422,0,0,0,0,0,0,False,False,False,True,False,True,False
70.0,1.1,3,2,2,5.0,1350.0,0,0,0,0,0,0,False,False,False,True,False,True,False
1.0,0.85,3,2,2,5.0,1467.84140969163,0,0,0,0,0,0,False,False,False,False,False,True,False
91.0,0.95,2,2,2,10.0,1154.1850220264316,0,0,0,0,0,0,False,False,False,True,False,False,True
1.0,0.75,3,2,2,5.0,1462.555066079295,0,0,0,0,0,0,False,False,False,False,False,True,False
89.0,0.75,2,2,2,6.0,1004.4052863436124,0,0,0,0,0,0,False,False,False,False,False,True,False
83.0,1.4,3,3,2,7.0,1528.63436123348,0,0,0,0,0,1,False,False,False,True,False,False,True
47.0,2.45,3,4,2,1.0,2713.270142180095,1,0,0,0,0,1,False,False,True,False,False,True,False
68.0,1.0,2,2,3,23.0,1398.1042654028436,0,0,0,0,0,0,False,True,False,False,False,True,False
89.0,1.25,3,3,2,3.0,1686.0189573459716,1,0,0,0,0,0,False,True,False,False,False,True,False
69.0,2.6,4,4,3,4.0,2114.5374449339206,0,1,0,0,0,0,False,False,False,False,False,True,False
15.0,1.6,3,3,3,2.0,1718.0094786729858,0,0,1,0,0,0,False,False,False,False,False,False,True
89.0,1.1,3,2,3,4.0,1550.0,0,0,0,0,0,0,False,True,False,False,False,True,False
1.0,1.0,2,3,0,1.0,1000.0,0,0,0,0,0,0,False,False,False,False,False,True,False
36.0,3.65,3,3,2,17.0,2236.123348017621,0,0,0,0,0,0,False,True,False,False,False,True,False
71.0,1.4,3,3,2,1.0,2087.6777251184835,0,0,1,0,0,1,False,False,False,False,False,False,True
61.0,2.6,3,3,2,2.0,1766.0,0,0,0,0,0,0,False,True,False,False,False,True,False
74.0,1.6,2,2,2,28.0,1238.7665198237885,0,0,0,0,0,0,False,True,False,False,False,True,False
2.0,0.75,2,2,2,17.0,1057.2687224669603,1,0,1,0,1,0,False,False,False,False,True,False,True
83.0,0.75,2,2,2,3.0,1167.4008810572686,0,0,0,0,0,1,False,False,False,True,False,True,False
66.0,3.9,3,4,3,2.0,2200.0,0,0,0,0,0,0,False,False,False,True,False,True,False
71.0,1.0,1,1,1,9.0,869.0,0,0,0,0,0,0,False,False,False,False,False,True,False
108.0,0.7,2,2,3,1.0,1548.0,0,0,0,0,0,0,False,False,False,True,False,True,False
48.0,0.9,2,2,2,8.0,1275.0,0,0,0,0,0,0,False,False,False,True,False,True,False
95.0,0.6,2,2,3,10.0,1250.0,0,0,0,0,0,0,False,False,False,True,False,True,False
109.0,1.97,4,4,2,11.0,2317.180616740088,0,1,1,0,0,0,False,False,False,True,False,True,False
37.0,1.35,3,3,0,1.0,1820.0,0,0,0,0,0,0,False,True,False,False,False,True,False
37.0,0.75,2,2,3,19.0,1410.0,0,0,0,0,0,0,False,False,False,False,False,True,False
61.0,1.6,2,2,2,21.0,1635.0710900473937,0,1,0,0,0,0,False,False,False,True,False,False,True
48.0,0.4,2,2,1,0.0,713.2701421800948,0,0,0,0,0,1,False,True,False,False,False,False,True
48.0,0.99,2,2,2,6.0,1.9790441176470588,0,0,0,0,0,0,False,False,False,False,True,True,False
106.0,2.1,4,6,3,6.0,2074.88986784141,0,1,0,0,1,0,False,False,False,True,False,False,True
78.0,0.69,2,2,2,11.0,1516.5876777251185,0,0,0,0,0,0,False,False,False,False,False,False,True
89.0,1.0,2,2,2,2.0,1306.872037914692,1,0,0,0,0,0,False,True,False,False,False,True,False
36.0,0.85,3,2,3,1.0,888.6255924170616,0,0,0,0,0,0,False,True,False,False,False,True,False
48.0,0.32,2,2,1,3.0,744.000768,0,0,0,0,0,0,False,False,False,True,False,False,True
108.0,0.7,2,2,3,1.0,1834.1232227488151,0,0,0,0,0,1,False,False,False,False,False,True,False
48.0,0.4,2,2,1,0.0,620.8530805687204,0,0,0,0,1,1,False,True,False,False,False,True,False
89.0,1.42,3,3,2,3.0,1686.0189573459716,0,0,0,0,0,0,False,True,False,False,False,True,False
95.0,0.38,2,2,2,5.0,763.1656113744076,1,0,0,0,0,0,False,False,False,True,False,False,True
48.0,0.26,2,2,2,4.0,682.4644549763034,0,0,0,0,0,0,False,False,False,True,False,True,False
36.0,0.5,1,1,1,5.0,600.0,0,0,0,0,0,0,False,False,False,True,False,True,False
72.0,6.5,4,4,3,0.0,3744.493392070484,1,1,1,0,0,0,False,False,False,True,False,False,True
79.0,1.9,3,4,2,11.0,2547.39336492891,0,1,0,0,0,0,False,True,False,False,False,True,False
48.0,0.85,2,2,3,10.0,1.9790441176470588,0,0,0,0,0,0,False,True,False,False,False,False,True
7.0,0.65,3,3,1,1.0,1244.0758293838862,0,0,0,0,0,1,False,True,False,False,False,True,False
48.0,0.26,2,2,2,1.0,507.488986784141,0,0,0,0,0,0,False,False,False,False,False,True,False
48.0,0.35,2,2,2,12.0,507.488986784141,0,0,0,0,0,0,False,True,False,False,False,True,False
37.0,1.05,3,3,3,4.0,1500.0,0,0,0,0,0,1,False,True,False,False,False,True,False
37.0,0.9,3,3,3,9.0,1537.0,0,0,0,0,0,1,False,False,False,False,False,False,True
63.0,8.5,4,4,0,27.0,3950.0,0,0,0,0,0,0,False,True,False,False,False,True,False
76.0,0.75,2,2,2,11.0,647.5770925110132,0,0,0,0,0,0,False,False,False,False,True,True,False
37.0,0.79,4,4,2,7.0,1765.0,0,0,0,0,0,0,False,False,False,True,False,True,False
89.0,1.5,3,3,3,2.0,2073.4597156398104,0,0,0,0,1,0,False,True,False,False,False,True,False
104.0,1.75,4,5,3,1.0,2753.554502369668,0,1,0,0,0,0,False,True,False,False,False,False,True
79.0,1.9,3,4,3,11.0,1894.273127753304,0,0,0,0,0,0,False,False,False,False,True,False,True
33.0,1.45,3,2,3,3.0,1472.2466960352422,0,0,0,0,0,0,False,False,False,False,True,True,False
59.0,4.02,3,3,1,3.0,2719.1943127962086,0,0,0,0,0,0,False,False,False,False,True,True,False
92.0,0.5,2,2,3,2.0,1000.0,0,0,0,0,0,0,False,False,False,True,False,True,False
66.0,3.98,3,4,3,2.0,2200.0,0,1,0,0,0,1,False,False,False,False,False,False,True
48.0,0.55,2,2,3,4.0,882.7014218009479,0,0,0,0,0,0,False,True,False,False,False,False,True
79.0,1.47,2,2,3,9.0,99.53791469194314,1,0,0,0,0,0,False,True,False,False,False,False,True
111.0,0.7,2,2,2,8.0,824.6445497630332,0,0,0,0,0,0,False,False,False,True,False,False,True
48.0,2.6,2,2,2,6.0,4986.0,0,0,0,0,0,0,False,True,False,False,False,True,False
89.0,1.1,2,2,2,3.0,1306.872037914692,0,0,0,1,0,0,False,True,False,False,False,False,True
36.0,2.2,2,2,2,23.0,1303.083700440529,0,0,0,0,0,0,False,True,False,False,False,True,False
95.0,0.55,3,2,2,14.0,1.9790441176470588,1,0,0,0,0,2,False,True,False,False,False,True,False
95.0,0.55,3,2,2,14.0,1.9790441176470588,1,0,0,0,0,1,False,True,False,False,False,False,True
89.0,1.16,3,3,2,3.0,1686.0189573459716,1,0,0,0,0,0,False,False,False,False,True,False,True
68.0,1.1,2,2,3,13.0,1.9790441176470588,0,0,0,0,0,0,False,True,False,False,False,False,True
33.0,1.2,2,2,0,11.0,90.56872037914692,0,0,0,0,0,0,False,False,False,False,True,True,False
45.0,2.25,4,4,2,9.0,3406.398104265403,0,1,0,0,0,2,False,False,True,False,False,True,False
76.0,3.35,3,4,3,5.0,2251.184834123223,0,1,0,0,0,2,False,False,False,False,True,False,False
79.0,2.69,3,4,3,3.0,2152.0,0,1,0,0,0,0,False,True,False,False,False,True,False
86.0,0.8,2,2,0,1.0,1360.0,0,0,0,0,0,0,False,False,False,True,False,True,False
95.0,0.35,2,2,0,5.0,637.0,0,0,0,0,0,0,False,False,False,True,False,True,False
81.0,0.6,2,2,1,0.0,792.9515418502202,0,0,0,0,0,0,False,False,False,False,True,True,False
48.0,0.46,2,2,2,6.0,841.2322274881517,0,0,0,0,0,2,False,False,False,True,False,True,False
102.0,2.5,3,4,3,25.0,1893.3920704845807,1,1,0,0,0,1,False,True,False,False,False,False,True
81.0,0.6,2,2,1,0.0,1066.350710900474,0,0,0,0,0,0,False,False,False,True,False,True,False
68.0,1.0,2,2,2,16.0,1451.4218009478673,0,1,0,0,0,0,False,True,False,False,False,False,True
48.0,0.93,2,2,2,9.0,1000.0,0,0,0,0,1,0,False,False,False,False,True,True,False
61.0,2.54,3,3,3,2.0,1639.0,0,0,0,1,0,0,False,False,False,False,True,True,False
57.0,1.5,3,2,3,1.0,291.4691943127962,0,0,0,0,0,0,False,False,False,False,False,False,True
90.0,0.7,2,2,3,9.0,1191.1894273127753,1,0,0,0,0,0,False,True,False,False,False,False,True
65.0,2.78,3,3,3,44.0,1829.0,0,0,0,0,0,0,False,False,False,True,False,False,True
48.0,0.25,2,2,0,0.0,481.0,0,0,0,0,0,0,False,False,False,True,False,True,False
92.0,0.9,4,5,3,3.0,1757.7092511013216,0,1,0,0,0,0,False,False,False,True,False,True,False
90.0,0.96,3,4,3,3.0,1651.9823788546255,0,1,0,0,0,0,False,True,False,False,False,False,True
37.0,1.2,3,2,1,9.0,1900.0,0,1,0,0,1,0,False,False,False,False,True,False,True
23.0,0.64,2,2,1,3.0,1007.1090047393366,0,0,0,0,0,1,False,False,False,False,False,True,False
107.0,0.9,2,2,3,10.0,1203.52422907489,0,0,0,0,1,1,False,False,False,True,False,True,False
102.0,0.45,1,1,2,6.0,750.0,0,0,0,0,0,0,False,False,False,True,False,True,False
11.0,0.36,2,2,0,15.0,699.0,0,0,0,0,0,0,False,False,True,False,False,True,False
61.0,5.9,4,4,3,0.0,5350.0,0,0,0,0,0,0,False,False,False,False,False,True,False
48.0,0.32,2,1,0,0.0,476.0,0,0,0,0,0,0,False,False,False,True,False,True,False
37.0,1.2,3,3,3,7.0,1603.52422907489,0,0,0,0,0,0,False,False,False,False,True,True,False
95.0,0.56,2,2,3,13.0,872.2466960352423,0,0,0,0,0,0,False,True,False,False,False,True,False
79.0,1.4,3,3,3,2.0,1765.4028436018957,0,0,0,0,0,1,False,True,False,False,False,False,True
31.0,1.25,2,2,2,2.0,1279.6208530805688,0,0,0,0,0,0,False,False,True,False,False,True,False
33.0,1.5,2,2,3,2.0,1640.9952606635072,0,0,0,0,0,0,False,False,False,False,True,False,True
68.0,2.22,3,2,3,4.0,1365.6387665198238,0,0,0,0,0,0,False,False,False,True,False,True,False
57.0,1.5,4,4,3,9.0,2146.9194312796208,1,1,0,0,1,0,False,False,True,False,False,False,True
79.0,1.85,3,4,3,21.0,1599.1189427312777,0,1,1,0,0,0,False,True,False,False,False,True,False
61.0,1.6,2,2,2,4.0,1362.5592417061612,0,0,0,0,0,0,False,False,False,False,True,True,False
108.0,2.15,3,4,3,12.0,4600.0,1,0,0,0,0,0,False,False,False,True,False,True,False
48.0,0.3,2,2,2,4.0,1.9790441176470588,0,0,0,0,0,2,False,False,False,True,False,False,True
11.0,0.74,3,3,2,0.0,1451.4218009478673,0,0,0,0,0,0,False,False,False,True,False,False,True
43.0,3.2,4,3,3,6.0,2650.0,0,0,0,0,0,0,False,False,True,False,False,True,False
68.0,1.32,2,2,2,9.0,1460.0,0,0,0,0,0,0,False,True,False,False,False,True,False
63.0,3.0,3,3,3,3.0,2132.701421800948,0,0,0,0,0,0,False,True,False,False,False,True,False
89.0,1.2,3,3,2,3.0,1423.0,1,0,0,0,1,0,False,True,False,False,False,True,False
33.0,1.39,3,2,3,23.0,1421.8009478672986,0,0,0,0,0,0,False,False,False,False,True,False,True
65.0,3.0,3,3,3,17.0,1828.0,0,0,0,0,0,0,False,False,False,False,True,False,True
89.0,1.5,3,3,3,8.0,1872.2466960352424,1,1,0,0,0,0,False,False,False,True,False,False,True
56.0,2.0,4,4,2,4.0,2026.431718061674,0,0,0,0,0,0,False,False,False,False,True,True,False
14.0,2.75,4,5,3,8.0,2200.0,1,1,0,0,0,2,False,False,True,False,False,False,True
111.0,0.36,1,1,1,10.0,479.85781990521326,0,0,0,0,0,0,False,False,False,True,False,True,False
4.0,0.21,1,1,1,2.0,533.175355450237,0,0,0,0,0,0,False,False,False,True,False,True,False
104.0,0.26,1,1,2,0.0,301.0,0,0,0,0,0,0,False,False,False,True,False,False,True
107.0,1.8,3,4,3,2.0,1.9790441176470588,0,1,0,0,0,0,False,False,False,True,False,False,True
36.0,4.1,3,4,3,30.0,3007.109004739337,1,0,0,0,0,2,False,True,False,False,False,True,False
79.0,1.3,2,2,3,3.0,1385.022026431718,1,0,0,0,0,0,False,True,False,False,False,True,False
95.0,0.45,2,2,2,19.0,695.0,0,0,0,0,0,0,False,True,False,False,False,True,False
107.0,0.6,3,2,2,8.0,750.0,0,0,0,0,0,0,False,False,False,True,False,True,False
107.0,0.4,2,2,1,7.0,1.9790441176470588,0,0,0,0,0,1,False,False,False,True,False,True,False
22.0,1.99,2,2,2,9.0,1285.0,1,1,1,0,0,0,False,True,False,False,False,True,False
22.0,1.99,2,2,2,9.0,1285.0,0,0,0,0,0,0,False,True,False,False,False,True,False
5.0,0.28,2,2,1,2.0,568.7203791469194,0,0,0,0,0,0,False,False,False,True,False,True,False
48.0,0.74,2,2,3,12.0,1457.345971563981,0,0,0,0,0,0,False,False,False,True,False,False,True
89.0,1.28,3,3,2,4.0,1718.0094786729858,1,0,0,0,0,0,False,False,False,False,True,False,True
61.0,1.6,2,2,2,4.0,1362.5592417061612,1,0,0,0,1,0,False,True,False,False,False,True,False
89.0,0.97,2,2,2,1.0,1462.085308056872,1,0,0,0,0,0,False,True,False,False,False,True,False
77.0,0.86,2,2,2,16.0,1182.3788546255507,0,0,0,0,0,1,False,True,False,False,False,False,True
70.0,1.25,2,2,2,19.0,1495.260663507109,0,0,0,0,0,0,False,True,False,False,False,True,False
58.0,0.6,2,2,0,9.0,930.0,0,0,0,0,0,0,False,False,False,True,False,True,False
63.0,3.23,3,3,3,4.0,1202.0,0,1,0,0,0,0,False,True,False,False,False,False,True
107.0,0.25,1,1,0,0.0,318.0,0,0,0,0,0,0,False,False,False,True,False,True,False
70.0,1.1,2,2,3,8.0,1277.533039647577,0,0,0,0,0,0,False,True,False,False,False,False,True
81.0,0.48,2,2,1,7.0,1.9790441176470588,0,0,0,0,0,1,False,False,False,True,False,False,True
65.0,1.8,2,2,3,13.0,1552.132701421801,0,0,0,0,0,0,False,True,False,False,False,False,True
63.0,7.9,4,4,3,34.0,3950.0,0,0,0,0,0,0,False,False,False,False,True,True,False
37.0,0.95,2,2,3,11.0,1.9790441176470588,0,0,1,1,0,1,False,False,False,True,False,False,True
95.0,0.36,2,2,2,10.0,764.218009478673,1,0,0,0,0,0,False,True,False,False,False,False,True
36.0,0.24,1,1,1,8.0,488.1516587677725,0,0,0,0,0,1,False,True,False,False,False,False,True
48.0,0.45,2,2,2,6.0,841.2322274881517,0,0,0,0,0,2,False,False,False,True,False,True,False
37.0,0.65,2,2,3,0.0,1.9790441176470588,0,0,0,0,0,0,False,True,False,False,False,True,False
65.0,2.01,2,2,3,8.0,1.9790441176470588,1,0,0,0,0,0,False,True,False,False,False,True,False
89.0,1.0,2,2,2,1.0,1311.611374407583,1,0,0,0,0,0,False,False,False,False,True,True,False
5.0,0.9,3,2,2,4.0,947.8672985781992,0,0,0,0,1,0,False,False,False,False,False,True,False
53.0,6.02,3,3,3,29.0,2892.0,0,0,0,0,0,0,False,False,False,False,True,True,False
89.0,0.9,2,2,2,1.0,1105.0,0,0,0,0,0,0,False,True,False,False,False,True,False
76.0,3.5,3,4,3,8.0,2937.0,0,0,0,0,0,0,False,False,False,False,True,True,False
85.0,1.3,2,2,3,30.0,1.9790441176470588,0,0,0,0,0,0,False,False,False,False,True,False,True
86.0,0.5,2,2,2,6.0,610.8895853080568,0,0,0,0,0,0,False,False,True,False,False,True,False
48.0,0.35,2,2,2,18.0,658.0,0,0,0,0,0,0,False,True,False,False,False,True,False
48.0,0.25,1,1,1,12.0,600.0,0,0,0,0,0,0,False,False,False,True,False,True,False
1.0,0.5,2,2,0,7.0,1300.0,0,0,0,0,0,0,False,False,False,False,True,True,False
84.0,0.27,1,1,1,13.0,1.9790441176470588,0,0,0,0,0,2,False,False,False,True,False,True,False
56.0,1.7,3,2,3,6.0,1.9790441176470588,0,0,0,1,0,0,False,False,True,False,False,False,True
89.0,1.16,3,2,3,1.0,971.806167400881,1,0,0,0,0,0,False,True,False,False,False,True,False
107.0,1.01,2,2,3,11.0,1200.0,0,0,0,0,1,0,False,True,False,False,False,False,True
14.0,1.75,5,5,2,3.0,2725.1184834123223,1,0,1,1,0,2,False,False,True,False,False,False,True
107.0,0.5,2,2,2,13.0,663.5071090047394,0,0,0,0,0,0,False,True,False,False,False,True,False
36.0,0.82,3,2,3,2.0,1280.8056872037914,0,0,0,0,0,0,False,True,False,False,False,True,False
85.0,1.1,3,4,3,6.0,1.9790441176470588,0,1,0,0,0,2,False,False,False,False,False,False,True
47.0,0.65,1,1,2,3.0,638.6255924170616,0,0,0,0,0,0,False,False,True,False,False,False,True
61.0,1.58,2,2,2,3.0,1362.5592417061612,1,0,0,0,0,0,False,True,False,False,False,True,False
30.0,0.85,2,2,1,2.0,783.175355450237,0,0,0,0,1,1,False,False,True,False,False,True,False
79.0,1.25,2,2,3,1.0,1383.0,0,0,0,0,0,0,False,False,False,True,False,True,False
36.0,0.72,3,2,3,3.0,952.4229074889868,0,0,0,0,0,0,False,False,False,False,True,True,False
49.0,0.87,1,1,1,2.0,533.175355450237,0,0,0,0,0,0,False,False,False,True,False,True,False
79.0,1.7,3,4,3,6.0,1.9790441176470588,0,1,0,0,0,0,False,True,False,False,False,False,True
70.0,2.35,4,4,3,10.0,2843.6018957345973,0,1,0,0,0,1,False,False,False,False,False,False,True
88.0,0.5,3,2,2,2.0,707.345971563981,0,0,0,0,0,0,False,False,False,False,True,True,False
79.0,1.41,2,2,3,3.0,1862.5592417061607,1,0,0,0,0,0,False,True,False,False,False,False,True
92.0,0.99,3,2,3,1.0,1771.3270142180097,0,0,0,0,1,0,False,True,False,False,False,True,False
69.0,3.25,4,5,3,14.0,2833.480176211454,0,0,1,0,1,0,False,False,False,True,False,True,False
63.0,3.5,3,3,3,1.0,1350.0,0,0,0,0,0,0,False,False,False,False,True,True,False
48.0,2.5,4,5,3,1.0,2310.4265402843603,0,0,0,0,1,1,False,False,False,False,False,True,False
76.0,0.5,2,2,1,8.0,900.4739336492892,0,0,0,0,0,0,False,False,False,False,True,False,True
61.0,2.25,3,3,2,3.0,1835.308056872038,0,0,0,0,0,0,False,False,False,False,True,True,False
21.0,1.4,5,4,2,2.0,2114.5374449339206,0,0,0,0,0,0,False,False,False,False,False,True,False
85.0,0.9,3,3,2,12.0,1402.0,0,0,0,0,0,0,False,False,False,True,False,False,True
48.0,0.36,2,2,1,1.0,1.9790441176470588,0,0,0,0,0,0,False,True,False,False,False,True,False
56.0,0.65,1,1,1,0.0,894.5497630331754,0,0,0,0,0,0,False,False,False,False,False,False,True
79.0,1.3,2,2,2,7.0,1295.1541850220265,1,0,0,0,0,1,False,False,False,True,False,False,True
86.0,0.67,2,2,1,10.0,1198.2378854625551,0,0,0,0,0,0,False,False,False,True,False,False,True
48.0,0.25,1,1,1,1.0,1.9790441176470588,0,0,0,0,0,0,False,False,False,True,False,False,True
56.0,0.58,1,1,1,1.0,716.8246445497631,0,0,0,0,0,0,False,False,True,False,False,False,True
5.0,0.26,1,1,1,3.0,690.7582938388625,0,0,0,0,0,0,False,False,False,True,False,True,False
86.0,0.6,3,2,2,2.0,888.6255924170616,0,0,0,0,0,0,False,True,False,False,False,True,False
86.0,0.5,2,2,1,2.0,712.085308056872,0,0,0,0,0,0,False,False,False,True,False,True,False
33.0,1.35,3,2,3,7.0,1444.9339207048458,0,0,1,0,0,0,False,False,False,False,True,True,False
70.0,1.13,3,3,2,1.0,1418.5022026431718,0,0,0,0,0,0,False,False,False,False,True,True,False
109.0,1.6,4,1,0,0.0,3008.0,0,0,0,0,0,0,False,True,False,False,False,True,False
89.0,0.65,2,2,2,15.0,1482.227488151659,0,0,0,0,0,0,False,False,False,False,True,True,False
48.0,0.32,2,2,2,19.0,656.3981042654028,0,0,0,0,0,1,False,False,False,True,False,True,False
103.0,0.8,2,2,0,10.0,1450.0,0,0,0,0,0,0,False,False,False,True,False,True,False
28.0,5.5,4,5,3,5.0,3316.2995594713657,0,1,0,0,1,1,False,False,False,False,False,True,False
37.0,0.95,2,2,0,17.0,1578.0,0,1,0,0,0,0,False,False,False,False,True,True,False
84.0,1.2,2,2,1,6.0,1118.942731277533,0,0,0,0,0,0,False,False,False,True,False,True,False
61.0,1.55,2,2,1,3.0,1013.215859030837,1,0,0,0,0,0,False,False,False,False,True,True,False
43.0,6.0,4,5,3,2.0,3806.0,0,0,0,0,0,0,False,False,True,False,False,True,False
48.0,0.3,2,2,2,3.0,743.0,0,0,0,0,0,0,False,False,False,True,False,True,False
76.0,1.92,3,3,2,2.0,1672.0,0,0,0,0,0,0,False,False,False,False,True,True,False
106.0,1.82,3,2,2,4.0,1359.0,0,0,0,0,0,0,False,False,False,True,False,True,False
89.0,0.5,2,2,1,4.0,672.0,0,0,0,0,0,2,False,False,False,True,False,False,True
89.0,0.25,1,1,1,6.0,430.0,0,0,0,0,0,0,False,True,False,False,False,False,True
92.0,1.07,4,3,3,10.0,2040.0,1,1,0,0,0,0,False,False,False,False,True,False,True
90.0,0.8,2,3,2,0.0,1350.0,0,0,0,0,0,0,False,False,False,True,False,True,False
82.0,0.62,1,1,0,6.0,650.0,0,0,0,0,0,0,False,False,False,True,False,True,False
33.0,1.25,2,2,3,17.0,1385.0,0,0,0,0,0,0,False,False,False,False,True,True,False
89.0,0.88,2,2,0,2.0,1103.0,0,0,0,0,0,0,False,True,False,False,False,True,False
82.0,0.8,2,2,3,9.0,1475.1184834123223,0,0,0,0,0,0,False,False,False,True,False,True,False
33.0,1.1,2,2,2,14.0,1635.0710900473937,0,0,0,0,0,0,False,False,False,False,True,True,False
92.0,0.85,3,2,2,14.0,1261.0,0,0,0,0,0,0,False,False,False,True,False,True,False
52.0,5.0,5,7,3,1.0,6161.137440758294,0,1,1,0,0,0,False,False,False,False,False,False,True
88.0,1.45,3,3,3,12.0,2125.592417061612,0,0,0,0,0,0,False,False,False,True,False,True,False
89.0,1.25,3,3,3,2.0,1253.7444933920706,0,0,1,0,0,0,False,False,False,False,True,True,False
6.0,0.48,3,2,2,2.0,118.48341232227487,0,0,0,0,0,0,False,False,False,False,False,False,True
67.0,2.0,3,3,3,12.0,1541.8502202643172,1,0,0,0,0,0,False,True,False,False,False,True,False
37.0,0.55,1,1,0,5.0,669.0,0,0,0,0,0,0,False,False,False,True,False,True,False
48.0,0.32,2,2,1,7.0,687.2037914691944,0,0,0,0,0,0,False,True,False,False,False,True,False
86.0,0.82,2,2,1,12.0,1300.0,0,0,0,0,0,0,False,True,False,False,False,True,False
104.0,0.4,2,2,1,14.0,501.3215859030837,0,0,0,0,0,0,False,False,False,True,False,True,False
33.0,1.15,2,2,2,15.0,109.5260663507109,0,0,0,0,0,0,False,False,False,False,True,True,False
84.0,0.94,3,2,3,10.0,1189.4273127753304,1,0,0,0,0,1,False,True,False,False,False,False,True
52.0,5.0,5,5,3,2.0,5200.0,0,0,0,0,0,0,False,False,False,False,False,True,False
92.0,0.75,3,2,2,16.0,1556.0,0,0,0,0,0,0,False,False,False,True,False,True,False
85.0,1.3,2,2,2,17.0,1444.9339207048458,0,0,0,0,0,0,False,True,False,False,False,False,True
84.0,1.5,3,3,3,2.0,1.9790441176470588,0,1,0,0,0,0,False,True,False,False,False,False,True
92.0,1.25,3,3,3,18.0,2428.909952606635,0,1,0,0,0,0,False,False,False,False,True,True,False
48.0,0.65,2,1,2,3.0,973.9336492890995,0,0,0,0,0,0,False,True,False,False,False,False,True
10.0,0.9,2,2,3,9.0,1057.2687224669603,0,0,0,0,1,0,False,True,False,False,False,False,True
88.0,0.92,2,2,3,3.0,1350.0,0,0,0,0,0,0,False,True,False,False,False,True,False
92.0,1.3,4,4,0,7.0,2040.0,0,0,0,0,0,0,False,False,False,True,False,True,False
63.0,3.0,3,3,3,14.0,1642.0,0,1,0,0,0,1,False,False,False,True,False,True,False
48.0,0.68,2,2,2,3.0,976.303317535545,0,0,0,0,0,0,False,True,False,False,False,False,True
59.0,0.55,2,2,0,5.0,1244.0758293838862,0,0,0,0,0,0,False,False,False,True,False,True,False
89.0,1.33,3,3,3,4.0,1423.0,1,0,0,0,0,0,False,False,False,False,True,False,True
107.0,0.8,2,2,3,14.0,1203.52422907489,0,0,0,0,0,0,False,True,False,False,False,False,True
89.0,1.55,3,2,3,6.0,1365.6387665198238,0,0,0,1,0,1,False,False,False,False,False,False,True
99.0,0.35,2,2,1,3.0,645.7345971563981,0,0,0,0,0,0,False,False,False,True,False,False,True
50.0,1.85,3,3,3,0.0,1662.0,0,0,0,0,0,0,False,False,False,False,False,True,False
92.0,0.49,2,2,2,2.0,1182.4644549763034,0,0,0,0,0,0,False,False,False,True,False,False,True
18.0,1.85,3,2,3,1.0,1510.0,1,1,0,0,0,0,False,False,False,False,False,False,True
