property_type,sector,price,area,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,luxury_score
flat,69.0,1.55,1608.0,3,3,2,2.0,Relatively New,1416.740088105727,0,0,1,0,0,0,86
flat,69.0,1.46,1578.0,3,3,2,0.0,Relatively New,1390.308370044053,0,0,1,0,0,0,174
flat,69.0,1.68,1668.0,3,3,2,0.0,Relatively New,1469.603524229075,0,0,0,0,0,2,157
flat,69.0,1.2,1350.0,2,3,1,0.0,Relatively New,1189.4273127753304,0,0,0,0,0,2,150
flat,69.0,1.66,1638.0,3,3,2,0.0,Relatively New,1443.171806167401,0,0,0,0,0,2,157
flat,69.0,1.6,1578.0,3,3,2,0.0,Relatively New,1390.308370044053,0,0,1,0,0,2,166
flat,69.0,1.76,1850.0,3,4,2,0.0,Relatively New,1629.955947136564,0,0,0,0,0,2,157
flat,84.0,0.6,1200.0,2,2,2,14.0,Relatively New,1057.2687224669603,0,0,0,0,0,2,52
flat,84.0,0.92,1825.0,3,3,3,2.0,Relatively New,1607.9295154185022,1,0,1,0,0,2,67
flat,84.0,0.69,1350.0,2,2,3,8.0,Relatively New,1189.4273127753304,1,0,0,0,0,2,59
flat,90.0,1.51,2364.0,4,4,3,6.0,Relatively New,2362.0,0,1,1,0,0,0,142
flat,92.0,0.65,1417.0,3,3,2,3.0,Relatively New,1678.9099526066352,0,0,0,0,0,2,6
flat,92.0,0.51,1250.0,3,2,2,2.0,Relatively New,1101.3215859030836,0,0,0,0,0,2,72
flat,82.0,0.63,1127.0,2,2,3,2.0,Relatively New,999.1189427312776,1,0,0,0,0,2,110
flat,86.0,1.54,2662.0,4,4,3,21.0,Moderately Old,2082.819383259912,1,1,1,0,0,2,80
flat,81.0,0.95,1360.0,2,2,2,13.0,Relatively New,1150.0,0,0,0,0,0,0,167
flat,90.0,1.21,1747.0,3,3,3,29.0,Relatively New,1539.2070484581498,0,0,0,0,1,2,95
flat,81.0,2.2,1966.0,3,4,3,7.0,Relatively New,1850.2202643171809,0,1,0,0,0,1,104
flat,90.0,1.65,2215.0,4,4,3,15.0,Relatively New,2214.0,0,0,0,0,0,0,158
flat,84.0,0.9,1825.0,3,3,3,11.0,Relatively New,1607.9295154185022,0,0,0,0,0,2,87
flat,84.0,0.54,1211.0,2,2,3,17.0,Relatively New,1057.2687224669603,0,0,0,0,0,2,81
flat,84.0,1.02,2095.0,4,4,3,11.0,Relatively New,1845.8149779735684,0,1,1,0,0,2,99
flat,90.0,1.78,2214.0,4,4,3,12.0,Relatively New,1951.541850220264,0,0,0,0,0,2,61
flat,90.0,1.29,1816.0,3,3,3,12.0,Relatively New,1817.0,0,1,0,0,0,2,152
flat,90.0,1.25,2108.0,3,3,3,18.0,Relatively New,1515.4185022026431,0,0,0,0,1,2,72
flat,81.0,2.5,2132.0,3,3,2,4.0,Relatively New,2130.0,0,1,0,0,0,1,82
flat,70.0,2.52,2350.0,3,4,3,8.0,Relatively New,2070.484581497797,0,1,0,0,0,2,174
flat,33.0,2.3,1800.0,4,4,3,5.0,New Property,2132.701421800948,0,1,1,0,0,2,42
flat,33.0,1.55,1300.0,3,3,3,7.0,New Property,1540.2843601895736,0,0,0,0,0,0,28
flat,90.0,1.2,1930.0,3,3,3,15.0,Relatively New,1700.4405286343613,0,0,0,0,0,2,37
flat,90.0,1.65,2364.0,4,4,3,15.0,Moderately Old,2082.819383259912,0,1,0,0,0,0,137
flat,79.0,1.25,1490.0,3,3,3,16.0,Relatively New,1765.4028436018957,0,0,0,0,0,0,49
flat,79.0,1.2,1490.0,3,3,3,24.0,Relatively New,1312.7753303964755,0,0,0,0,0,0,8
flat,69.0,2.06,1809.0,3,3,3,16.0,Relatively New,1596.47577092511,0,0,0,0,0,2,49
flat,69.0,2.07,1812.0,3,3,3,16.0,Relatively New,1596.47577092511,0,0,0,0,0,2,49
flat,70.0,1.6,1950.0,3,5,3,6.0,Relatively New,2310.4265402843603,0,1,0,0,0,2,174
flat,69.0,1.31,1538.0,3,3,2,12.0,Relatively New,1355.0660792951542,0,0,1,0,0,0,174
flat,69.0,1.92,1250.0,4,4,2,0.0,Relatively New,1481.042654028436,0,0,0,0,0,2,174
flat,69.0,1.9,2010.0,4,4,2,6.0,Relatively New,1.9790441176470588,0,0,0,1,0,2,174
flat,69.0,3.1,3156.0,4,6,3,14.0,Relatively New,3156.0,0,1,1,0,0,2,174
flat,69.0,1.4,1568.0,3,3,1,12.0,Relatively New,1.9790441176470588,0,0,1,0,0,2,174
flat,69.0,1.44,1578.0,3,3,2,1.0,Relatively New,1.9790441176470588,0,0,1,0,0,2,174
flat,69.0,3.05,3156.0,4,5,3,14.0,Relatively New,2780.616740088106,0,1,0,0,1,2,49
flat,69.0,1.28,1578.0,3,3,2,12.0,Relatively New,1390.308370044053,0,0,1,0,0,0,49
flat,69.0,1.6,1578.0,3,3,2,0.0,Relatively New,1390.308370044053,0,0,1,0,0,2,49
flat,69.0,1.9,2010.0,4,4,2,0.0,Relatively New,1770.9251101321586,0,0,0,0,0,2,49
flat,69.0,1.7,1578.0,3,3,2,0.0,Relatively New,1390.308370044053,0,0,1,0,0,2,49
flat,69.0,1.36,1578.0,3,3,2,12.0,Relatively New,1390.308370044053,0,0,1,0,0,0,49
flat,69.0,1.38,1538.0,3,3,1,12.0,Relatively New,1355.0660792951542,0,0,0,0,0,2,157
flat,81.0,1.15,1660.0,3,2,3,12.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,101
flat,69.0,1.4,1568.0,3,3,1,12.0,Relatively New,1381.4977973568282,0,0,0,0,0,2,157
flat,69.0,1.37,1538.0,3,3,1,12.0,Relatively New,1355.0660792951542,0,0,0,0,0,2,116
flat,69.0,1.4,1570.0,3,3,1,12.0,Relatively New,1381.4977973568282,0,0,1,0,0,2,86
flat,83.0,0.65,1050.0,2,2,2,1.0,Relatively New,950.0,0,0,0,0,0,0,174
flat,83.0,0.6,1050.0,2,2,2,1.0,Relatively New,990.0,0,0,0,0,0,0,167
flat,77.0,0.75,1342.0,2,2,2,7.0,Relatively New,1180.0,0,0,0,0,0,0,174
flat,81.0,0.95,1360.0,2,2,2,14.0,Relatively New,1260.0,0,0,0,0,0,0,165
flat,84.0,1.24,1918.0,3,3,3,8.0,Relatively New,1650.0,1,0,0,0,0,0,158
flat,84.0,0.9,1450.0,3,3,3,12.0,Relatively New,1525.0,0,0,0,0,0,2,166
flat,79.0,1.3,1620.0,3,3,3,1.0,Relatively New,1.9790441176470588,0,0,0,0,0,0,140
flat,84.0,0.73,1200.0,2,2,3,4.0,Relatively New,1.9790441176470588,1,0,1,1,0,2,158
flat,86.0,1.26,2061.0,3,3,3,5.0,Moderately Old,1700.4405286343613,0,1,0,0,1,2,113
flat,90.0,1.25,1930.0,3,3,3,6.0,Relatively New,1929.0,0,1,1,0,0,2,136
flat,90.0,1.88,2727.0,4,4,3,20.0,Relatively New,2726.0,0,1,1,0,0,2,145
flat,90.0,1.3,1930.0,3,3,3,10.0,Relatively New,1929.0,0,1,1,0,0,0,129
flat,86.0,0.44,601.0,2,2,2,6.0,Relatively New,712.085308056872,0,0,0,0,0,0,63
flat,84.0,0.84,1725.0,3,3,3,8.0,New Property,1519.8237885462554,0,0,1,0,0,2,60
flat,84.0,0.79,1725.0,3,3,3,8.0,New Property,1519.8237885462554,0,0,0,0,0,2,24
flat,82.0,1.38,2535.0,4,5,3,20.0,Relatively New,2233.480176211454,0,1,0,0,0,2,79
flat,108.0,2.6,1711.0,3,3,2,11.0,New Property,1711.0,0,0,0,0,0,2,49
flat,69.0,1.7,2013.0,4,4,2,7.0,Relatively New,1770.9251101321586,0,0,0,0,0,2,128
flat,69.0,1.7,2016.0,4,4,2,10.0,New Property,1770.9251101321586,0,0,0,0,0,2,125
flat,69.0,1.4,1581.0,3,3,2,9.0,Relatively New,1390.308370044053,0,0,1,0,0,2,120
flat,69.0,1.68,2010.0,4,4,2,7.0,Relatively New,1770.9251101321586,0,0,0,0,0,2,127
flat,69.0,1.7,2010.0,4,4,2,1.0,Relatively New,1770.9251101321586,0,0,0,0,0,2,126
flat,69.0,1.4,1584.0,3,3,2,1.0,Relatively New,1390.308370044053,0,0,0,0,0,2,95
flat,37.0,1.2,900.0,3,3,3,5.0,Relatively New,1066.350710900474,0,0,0,1,0,2,50
flat,79.0,0.96,722.0,2,2,3,8.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,49
flat,86.0,1.3,850.0,2,3,3,5.0,Relatively New,1007.1090047393366,1,0,0,0,0,0,45
flat,92.0,1.6,2120.0,3,3,3,10.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,60
flat,86.0,1.93,2285.0,3,4,3,12.0,Relatively New,2013.215859030837,0,1,0,0,0,2,72
flat,92.0,1.42,1830.0,3,3,2,10.0,Relatively New,1691.6299559471363,0,0,0,0,0,2,117
flat,81.0,2.2,2100.0,3,4,3,17.0,Relatively New,1850.2202643171809,0,1,0,0,0,1,49
flat,86.0,1.35,1929.0,3,3,1,9.0,Relatively New,1699.5594713656387,0,0,0,0,0,2,119
flat,86.0,1.65,1895.0,3,4,3,8.0,Relatively New,1669.6035242290748,0,1,0,0,0,2,124
flat,48.0,1.42,1650.0,3,3,3,1.0,Moderately Old,1453.7444933920706,0,0,0,1,0,1,174
flat,106.0,1.1,1130.0,3,4,3,8.0,Relatively New,1186.0,0,1,0,0,0,0,174
flat,99.0,1.23,1997.0,3,5,3,5.0,Relatively New,1759.4713656387664,0,1,0,0,0,2,99
flat,92.0,1.5,1920.0,3,3,3,3.0,Relatively New,1691.6299559471363,0,0,0,0,1,2,49
flat,90.0,0.65,1300.0,2,2,2,12.0,Old Property,1145.374449339207,1,0,0,0,0,2,103
flat,90.0,0.64,1300.0,2,2,3,6.0,Old Property,1.9790441176470588,1,0,0,0,0,2,103
flat,37.0,1.65,1877.0,3,3,2,15.0,Relatively New,1653.7444933920706,0,0,0,0,0,2,116
flat,37.0,1.17,1410.0,2,2,2,0.0,Relatively New,1242.2907488986784,0,0,0,0,0,2,107
flat,37.0,1.45,1811.0,3,3,3,9.0,Relatively New,1595.5947136563875,0,0,0,0,0,2,107
flat,102.0,1.95,1400.0,3,3,3,6.0,New Property,1.9790441176470588,0,0,1,0,0,0,174
flat,81.0,4.2,4200.0,4,4,3,25.0,Relatively New,4200.0,0,1,0,0,0,0,90
flat,92.0,1.55,1995.0,3,4,3,8.0,Relatively New,1757.7092511013216,0,1,0,0,0,2,49
flat,85.0,1.58,2048.0,3,4,3,8.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,159
flat,67.0,2.32,1935.0,3,4,3,14.0,Moderately Old,1.9790441176470588,0,1,0,0,0,0,59
flat,86.0,1.25,1480.0,3,4,3,0.0,Relatively New,1303.964757709251,1,0,0,0,0,2,49
flat,58.0,2.2,1632.0,2,2,1,5.0,Relatively New,1432.0,1,0,0,0,0,0,94
flat,106.0,1.4,1403.0,4,6,3,10.0,Relatively New,1535.0,0,1,0,0,0,2,174
flat,106.0,1.2,1034.0,3,3,3,12.0,Relatively New,1145.0,1,0,0,0,0,2,158
flat,88.0,0.92,1250.0,2,2,2,3.0,Relatively New,1300.0,0,0,1,0,0,2,174
flat,106.0,1.25,1173.0,3,4,3,14.0,Relatively New,1305.0,1,1,0,0,0,2,167
flat,106.0,1.25,1130.0,3,4,3,7.0,Relatively New,1186.0,1,1,0,0,0,2,167
flat,49.0,1.85,1749.0,3,3,1,7.0,Moderately Old,1471.12,0,0,1,1,0,2,158
flat,49.0,1.69,1960.0,3,3,3,3.0,Moderately Old,2322.274881516588,0,0,1,0,0,2,136
flat,66.0,3.5,2201.0,3,3,2,4.0,Relatively New,2200.0,1,0,0,0,0,2,89
flat,66.0,1.51,998.0,2,2,2,5.0,Relatively New,1188.0,0,0,1,0,0,0,82
flat,48.0,1.86,2430.0,3,3,3,6.0,Moderately Old,2140.9691629955946,0,1,0,0,0,0,94
flat,108.0,1.7,2003.0,3,4,3,14.0,Relatively New,1500.29,0,1,0,0,0,2,119
flat,108.0,2.0,2338.0,3,3,3,14.0,Relatively New,2059.911894273128,0,1,0,0,0,2,95
flat,104.0,1.25,1844.0,3,4,3,12.0,Relatively New,1624.6696035242292,0,1,0,0,1,2,79
flat,104.0,0.98,1647.0,3,3,3,12.0,Relatively New,1451.1013215859032,0,0,0,0,1,2,79
flat,104.0,0.85,1446.0,2,2,3,10.0,Relatively New,1269.0,1,0,0,0,0,2,79
flat,104.0,0.75,1269.0,2,2,3,6.0,Relatively New,1118.0616740088103,0,0,0,0,1,2,79
flat,107.0,0.3,489.0,2,2,1,5.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,57
flat,109.0,1.7,1745.0,3,3,3,22.0,Relatively New,1550.0,0,0,0,0,0,2,74
flat,109.0,1.4,1750.0,3,3,3,12.0,Relatively New,1541.8502202643172,0,0,0,0,1,2,65
flat,67.0,1.7,1727.0,3,3,2,10.0,New Property,1.9790441176470588,0,1,0,0,1,0,44
flat,90.0,0.9,1950.0,3,4,3,4.0,Relatively New,1718.0616740088103,0,1,0,0,0,2,165
flat,90.0,1.25,2575.0,4,4,3,10.0,Relatively New,3050.9478672985783,1,0,1,0,0,2,174
flat,90.0,0.65,1350.0,2,2,3,6.0,Relatively New,1189.4273127753304,1,0,0,0,0,2,174
flat,90.0,0.9,1950.0,3,4,3,4.0,Relatively New,1718.0616740088103,0,1,0,0,0,2,165
flat,90.0,0.65,1350.0,2,2,3,6.0,Relatively New,1189.4273127753304,1,0,0,0,0,2,165
flat,90.0,0.66,1300.0,2,2,3,4.0,Relatively New,1.9790441176470588,1,0,0,0,0,2,119
flat,1.0,0.91,2588.0,3,3,3,8.0,Moderately Old,1900.0,0,1,0,0,0,2,23
flat,1.0,0.85,2300.0,3,3,2,2.0,Moderately Old,2725.1184834123223,0,0,0,0,0,2,44
flat,1.0,0.85,2300.0,3,3,3,4.0,Relatively New,2026.431718061674,0,1,0,0,0,2,5
flat,65.0,2.9,1975.0,4,4,0,0.0,Relatively New,2340.047393364929,0,0,0,1,0,2,50
flat,65.0,2.85,1975.0,4,4,3,3.0,Relatively New,2340.047393364929,1,1,0,0,0,2,28
flat,65.0,2.24,1650.0,3,3,3,2.0,Relatively New,1954.976303317536,1,1,0,0,0,2,46
flat,65.0,2.55,1650.0,3,3,3,3.0,Relatively New,1650.0,1,1,0,0,0,2,21
flat,65.0,2.85,1975.0,4,4,3,2.0,Relatively New,1975.0,1,1,0,0,0,2,21
flat,65.0,2.5,1650.0,3,3,3,3.0,Relatively New,1453.7444933920706,1,1,0,0,0,2,15
flat,50.0,2.75,2200.0,3,3,3,3.0,Moderately Old,2400.0,0,1,0,0,0,2,110
flat,33.0,1.35,1545.0,3,4,2,8.0,Moderately Old,1361.2334801762115,0,1,0,0,0,2,49
flat,50.0,2.51,2093.0,3,3,3,11.0,Moderately Old,2093.0,0,0,1,1,0,0,109
flat,67.0,4.5,3154.0,4,4,3,15.0,Relatively New,2778.854625550661,0,1,0,0,0,0,158
flat,50.0,2.5,2093.0,3,3,3,11.0,Relatively New,1844.0528634361235,0,0,1,0,0,0,127
flat,85.0,1.14,1640.0,2,2,3,4.0,Relatively New,1444.9339207048458,0,0,0,0,0,2,109
flat,85.0,1.85,2812.0,4,5,3,1.0,Relatively New,2477.533039647577,0,0,0,0,0,2,95
flat,66.0,2.8,1700.0,3,4,3,8.0,Relatively New,1700.0,0,1,0,0,0,0,117
flat,66.0,1.45,980.0,2,2,3,3.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,92
flat,82.0,0.86,1059.0,3,3,3,5.0,Moderately Old,1.9790441176470588,1,0,0,0,0,0,120
flat,79.0,1.28,1496.0,3,3,3,16.0,Relatively New,1.9790441176470588,1,0,0,0,0,0,128
flat,79.0,1.2,1490.0,3,3,3,9.0,Relatively New,1.9790441176470588,1,0,0,0,0,0,104
flat,81.0,1.15,1660.0,3,2,3,6.0,Relatively New,1.9790441176470588,1,0,0,0,0,0,104
flat,81.0,0.88,1094.0,2,2,3,8.0,Relatively New,1.9790441176470588,1,0,0,0,0,0,95
flat,81.0,0.87,1094.0,2,2,3,8.0,Relatively New,1300.0,0,0,0,0,0,0,95
flat,103.0,2.4,2875.0,4,6,3,15.0,Relatively New,2456.0,0,1,0,0,0,2,156
flat,108.0,0.85,1833.0,3,3,2,2.0,Relatively New,1500.0,0,1,0,0,0,2,65
flat,102.0,1.3,735.0,2,2,3,0.0,Relatively New,1009.0,0,0,0,1,0,2,125
flat,82.0,1.85,1799.0,3,3,3,2.0,Relatively New,1.9790441176470588,0,0,0,0,0,0,44
flat,102.0,2.0,1128.0,3,3,3,1.0,Relatively New,1456.0,0,0,0,1,0,2,139
flat,62.0,9.95,4739.0,4,6,3,12.0,Relatively New,4739.0,0,1,1,0,0,0,138
flat,62.0,9.2,4613.0,4,6,3,5.0,Relatively New,4613.0,0,1,1,0,0,0,156
flat,33.0,1.79,1591.0,3,3,3,3.0,Old Property,1576.2114537444934,0,0,0,0,0,2,71
flat,109.0,2.1,2585.0,3,4,3,11.0,Relatively New,2100.0,0,1,0,0,0,0,165
flat,106.0,1.14,1900.0,3,4,3,8.0,Relatively New,1305.0,1,1,0,0,0,2,49
flat,99.0,1.13,1997.0,3,5,3,5.0,Relatively New,1790.0,0,1,0,0,1,2,49
flat,106.0,1.05,1230.0,3,4,3,10.0,Relatively New,1345.0,0,1,0,0,0,2,174
flat,113.0,2.78,2450.0,3,3,3,3.0,New Property,2599.0,1,1,0,0,0,2,174
flat,113.0,1.55,1330.0,2,2,3,2.0,New Property,1276.0,0,0,0,0,0,2,174
flat,113.0,1.35,965.0,2,2,3,10.0,New Property,1090.0,0,0,0,0,0,2,174
flat,113.0,1.38,1150.0,2,2,3,8.0,New Property,1350.0,1,0,0,0,0,2,174
flat,113.0,2.35,2217.0,3,3,3,11.0,New Property,2210.0,0,1,0,0,0,2,174
flat,102.0,1.8,1692.0,3,3,3,1.0,Relatively New,1490.748898678414,0,0,0,0,0,2,141
flat,102.0,1.24,1215.0,2,2,2,10.0,Relatively New,1070.4845814977973,0,0,0,0,0,2,141
flat,102.0,0.96,915.0,2,2,2,10.0,Relatively New,806.1674008810572,0,0,0,0,0,2,132
flat,102.0,1.82,1942.0,3,4,3,15.0,Moderately Old,1711.0132158590309,0,1,0,0,0,2,125
flat,102.0,2.65,2554.0,4,5,3,17.0,Moderately Old,2250.2202643171804,0,1,0,0,0,2,125
flat,102.0,2.2,2149.0,3,4,3,9.0,Moderately Old,1893.3920704845812,1,1,0,0,0,2,125
flat,102.0,1.78,1931.0,3,4,3,5.0,Moderately Old,1701.3215859030836,0,1,0,0,0,2,125
flat,109.0,1.68,2545.0,3,3,3,7.0,Moderately Old,2242.2907488986784,0,1,0,0,0,2,134
flat,109.0,1.3,1880.0,3,2,3,16.0,Moderately Old,1656.387665198238,0,0,0,0,0,2,134
flat,107.0,0.49,596.0,2,2,1,8.0,Relatively New,598.0,0,0,0,0,1,1,49
flat,83.0,1.08,1740.0,3,3,3,6.0,Relatively New,1.9790441176470588,0,0,0,1,0,2,111
flat,79.0,1.72,2048.0,3,4,3,9.0,New Property,2050.0,0,0,0,0,0,2,49
flat,23.0,0.16,780.0,2,2,2,1.0,Moderately Old,687.2246696035243,0,0,0,0,0,2,0
flat,48.0,0.2,750.0,2,2,1,4.0,New Property,743.0,0,0,0,0,0,2,15
flat,51.0,0.71,900.0,2,2,1,4.0,Relatively New,1073.4597156398104,0,0,0,0,0,2,23
flat,48.0,0.54,830.0,2,2,1,2.0,Relatively New,983.4123222748816,0,0,0,0,0,2,16
flat,81.0,0.65,1235.0,2,2,2,14.0,Moderately Old,1.9790441176470588,0,0,0,0,0,2,96
flat,48.0,1.38,1455.0,3,3,1,2.0,Relatively New,1718.0094786729858,0,0,0,0,0,2,60
flat,37.0,0.45,590.0,2,3,2,8.0,Under Construction,699.0521327014218,0,0,0,0,0,2,8
flat,36.0,0.45,500.0,1,1,1,9.0,Relatively New,440.5286343612335,0,0,0,0,0,2,0
flat,83.0,1.15,1755.0,3,2,3,15.0,Relatively New,1546.2555066079294,0,0,0,0,0,2,37
flat,49.0,3.6,3020.0,4,5,3,7.0,Moderately Old,3578.1990521327016,0,1,1,0,0,1,15
flat,91.0,0.9,1310.0,2,2,2,13.0,Relatively New,1154.1850220264316,0,0,0,0,0,1,67
flat,56.0,0.55,610.0,1,2,1,0.0,Old Property,722.7488151658767,0,0,0,0,0,2,68
flat,71.0,0.9,683.0,1,1,0,6.0,New Property,683.0,0,0,0,0,0,2,0
flat,111.0,0.5,337.0,1,1,1,2.0,Relatively New,399.182547393365,0,0,0,0,0,1,72
flat,65.0,2.86,2043.0,3,3,3,45.0,Under Construction,2417.061611374408,0,1,0,0,0,2,0
flat,52.0,0.29,250.0,1,1,0,0.0,Moderately Old,296.2085308056872,0,0,0,0,0,0,49
flat,103.0,0.89,1450.0,2,3,3,1.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,75
flat,103.0,1.12,1991.0,3,4,3,9.0,New Property,1.9790441176470588,0,1,0,0,0,2,49
flat,92.0,0.5,640.0,3,3,1,0.0,Relatively New,563.8766519823788,0,0,0,0,0,2,0
flat,99.0,1.4,1997.0,3,5,3,6.0,New Property,1759.4713656387664,0,0,0,0,0,2,15
flat,90.0,2.05,2278.0,4,4,3,5.0,Relatively New,1951.541850220264,0,0,0,0,0,0,49
flat,48.0,0.87,1459.0,2,2,3,10.0,Relatively New,1.9790441176470588,1,0,0,0,0,2,72
flat,66.0,1.32,1154.0,2,2,2,6.0,Relatively New,1020.2643171806168,0,0,0,0,0,2,45
flat,86.0,1.3,1485.0,2,2,3,10.0,Relatively New,1303.964757709251,1,0,0,0,0,2,38
flat,48.0,0.95,1210.0,3,2,3,3.0,New Property,1210.0,0,0,0,0,0,2,85
flat,92.0,0.42,640.0,3,3,1,2.0,Relatively New,758.2938388625593,0,0,0,0,0,2,20
flat,85.0,0.88,1478.0,3,3,1,1.0,Relatively New,1308.3700440528637,0,0,0,0,0,2,65
flat,49.0,2.0,2754.0,4,3,3,4.0,Old Property,2426.431718061674,0,0,0,0,0,2,65
flat,54.0,3.85,2341.0,3,3,3,8.0,Old Property,2062.555066079295,0,1,0,0,0,2,67
flat,113.0,3.72,2660.0,5,4,3,0.0,New Property,3151.658767772512,0,0,1,0,0,1,44
flat,37.0,0.68,580.0,2,2,3,9.0,New Property,687.2037914691944,0,0,0,0,1,2,58
flat,33.0,1.31,820.0,2,2,2,4.0,Under Construction,90.56872037914692,0,0,0,0,0,2,92
flat,33.0,1.65,1996.0,3,3,3,2.0,Under Construction,2364.928909952607,0,1,0,0,0,2,37
flat,77.0,1.9,2000.0,3,4,3,6.0,New Property,1.9790441176470588,0,1,0,0,0,0,42
flat,91.0,1.8,2320.0,4,3,3,0.0,Relatively New,2748.815165876777,1,0,1,0,0,1,45
flat,102.0,0.45,535.0,2,2,1,14.0,Relatively New,1.9790441176470588,0,0,0,0,0,1,57
flat,52.0,1.85,2350.0,3,3,3,7.0,Moderately Old,2070.484581497797,0,1,0,0,0,2,28
flat,95.0,0.8,900.0,2,2,3,9.0,New Property,1.9790441176470588,1,0,0,0,0,2,67
flat,67.0,1.0,1554.0,3,3,3,2.0,Moderately Old,1369.1629955947135,0,0,0,0,0,2,9
flat,15.0,1.25,1420.0,3,3,2,3.0,Old Property,1682.4644549763034,0,0,0,0,0,1,75
flat,84.0,1.2,1610.0,2,2,3,3.0,Relatively New,1418.5022026431718,1,0,0,0,0,0,133
flat,48.0,0.85,1081.0,3,2,2,4.0,New Property,1080.0,0,0,0,0,0,2,23
flat,48.0,0.35,625.0,2,2,2,14.0,Relatively New,740.5213270142181,0,0,0,0,0,2,98
flat,88.0,1.15,1167.0,2,2,1,12.0,New Property,128.436018957346,1,0,0,0,0,2,79
flat,92.0,1.0,2093.0,4,4,3,9.0,Relatively New,2093.0,0,0,0,0,0,2,0
flat,91.0,0.96,1774.0,2,2,3,8.0,Moderately Old,1237.0044052863436,0,0,0,0,0,2,85
flat,86.0,1.3,1930.0,3,3,3,12.0,Moderately Old,1700.4405286343613,0,1,1,0,0,2,106
flat,28.0,3.0,2862.0,3,5,3,8.0,Old Property,2521.5859030837005,0,0,0,0,0,2,0
flat,89.0,1.3,1494.0,3,3,2,1.0,New Property,1.9790441176470588,0,0,0,0,1,2,45
flat,43.0,2.5,2450.0,4,4,3,4.0,Moderately Old,2902.8436018957345,0,1,0,0,0,2,26
flat,77.0,2.25,2000.0,3,3,3,22.0,New Property,1762.1145374449338,0,1,0,0,0,0,42
flat,81.0,1.45,1660.0,3,2,3,3.0,Relatively New,1.9790441176470588,0,0,0,0,1,2,0
flat,79.0,1.45,1600.0,2,2,3,9.0,Relatively New,1494.0,1,0,0,0,0,2,113
flat,76.0,1.9,1672.0,3,3,2,0.0,Under Construction,1473.1277533039647,0,0,0,0,0,2,0
flat,92.0,0.5,640.0,3,3,1,12.0,New Property,758.2938388625593,0,0,0,0,0,1,95
flat,68.0,1.45,1508.0,3,2,3,9.0,New Property,1328.63436123348,0,0,0,0,0,2,0
flat,89.0,1.05,1103.0,2,2,2,4.0,Under Construction,1103.0,1,0,0,0,1,2,38
flat,57.0,5.5,6123.0,5,6,3,19.0,Moderately Old,5010.0,0,1,1,0,0,0,153
flat,95.0,0.56,1364.0,2,2,2,10.0,Relatively New,1364.0,0,0,0,0,0,2,0
flat,95.0,0.57,1364.0,2,2,2,10.0,Relatively New,1364.0,0,0,0,0,0,2,0
flat,7.0,0.66,1150.0,3,3,2,2.0,Relatively New,1150.0,0,0,0,0,0,2,0
flat,104.0,2.3,2300.0,3,4,3,15.0,New Property,2713.270142180095,0,1,0,0,0,2,117
flat,70.0,1.75,2133.0,3,5,3,7.0,New Property,1.9790441176470588,0,1,1,0,0,2,37
flat,102.0,1.6,1650.0,3,3,3,8.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,46
flat,62.0,3.95,2588.0,3,3,3,33.0,New Property,3066.350710900474,0,1,0,0,0,0,49
flat,37.0,0.38,925.0,2,2,1,9.0,Relatively New,925.0,0,0,0,0,0,2,65
flat,95.0,0.41,662.0,2,2,2,12.0,New Property,670.0,1,0,0,0,0,0,90
flat,92.0,1.0,2693.0,4,4,3,15.0,New Property,1779.735682819383,0,0,0,0,0,2,31
flat,37.0,0.5,700.0,3,3,2,2.0,Under Construction,829.3838862559242,0,0,0,0,0,2,31
flat,92.0,0.8,1326.0,3,2,2,3.0,Relatively New,1571.090047393365,0,0,0,0,0,2,15
flat,37.0,0.86,1760.0,3,3,2,0.0,New Property,1550.660792951542,0,0,0,0,1,2,35
flat,86.0,1.25,1690.0,3,2,1,2.0,New Property,1488.9867841409691,0,0,0,0,0,2,100
flat,65.0,5.9,3363.0,3,3,3,9.0,Moderately Old,2962.9955947136564,1,0,0,0,0,1,21
flat,31.0,1.2,1650.0,3,2,2,1.0,Moderately Old,1450.0,0,0,0,0,1,1,105
flat,48.0,0.95,1449.0,2,2,3,8.0,Under Construction,1.9790441176470588,1,0,0,0,0,2,42
flat,66.0,2.8,1950.0,3,3,2,12.0,New Property,1950.0,1,1,1,0,0,1,69
flat,48.0,0.28,650.0,2,2,2,12.0,New Property,572.6872246696036,0,0,0,0,0,2,0
flat,102.0,2.03,1692.0,3,3,2,1.0,New Property,1.9790441176470588,0,0,0,0,0,2,67
flat,99.0,0.3,450.0,2,1,0,12.0,Relatively New,533.175355450237,0,0,0,0,0,2,0
flat,9.0,0.75,1290.0,3,3,3,6.0,Old Property,1528.436018957346,0,0,1,0,0,2,31
flat,70.0,1.7,1900.0,4,3,3,1.0,Relatively New,2251.184834123223,0,0,0,0,0,0,49
